Time;Yksiaikainen (kWh);Status;Temperature;Temperature;Yksiaikainen (kWh);Energy(kWh);Temperature
31.7.2022 01:00;1,15;Metered;11,8;;;1,15;11,8
31.7.2022 02:00;0,11;Metered;10,8;;;0,11;10,8
31.7.2022 03:00;0,08;Metered;11,0;;;0,08;11,0
31.7.2022 04:00;0,10;Metered;11,1;;;0,10;11,1
31.7.2022 05:00;0,09;Metered;11,2;;;0,09;11,2
31.7.2022 06:00;0,08;Metered;11,4;;;0,08;11,4
31.7.2022 07:00;0,06;Metered;12,0;;;0,06;12,0
31.7.2022 08:00;0,09;Metered;13,0;;;0,09;13,0
31.7.2022 09:00;0,13;Metered;13,9;;;0,13;13,9
31.7.2022 10:00;0,60;Metered;14,4;;;0,60;14,4
31.7.2022 11:00;0,37;Metered;14,3;;;0,37;14,3
31.7.2022 12:00;0,17;Metered;15,1;;;0,17;15,1
31.7.2022 13:00;1,07;Metered;15,5;;;1,07;15,5
31.7.2022 14:00;0,82;Metered;16,0;;;0,82;16,0
31.7.2022 15:00;0,24;Metered;16,1;;;0,24;16,1
31.7.2022 16:00;0,09;Metered;16,6;;;0,09;16,6
31.7.2022 17:00;0,10;Metered;15,8;;;0,10;15,8
31.7.2022 18:00;0,09;Metered;16,1;;;0,09;16,1
31.7.2022 19:00;0,09;Metered;15,6;;;0,09;15,6
31.7.2022 20:00;0,08;Metered;15,4;;;0,08;15,4
31.7.2022 21:00;0,09;Metered;13,8;;;0,09;13,8
31.7.2022 22:00;0,46;Metered;12,8;;;0,46;12,8
31.7.2022 23:00;0,16;Metered;10,4;;;0,16;10,4
1.8.2022 00:00;0,11;Metered;10,2;;;0,11;10,2
1.8.2022 01:00;0,08;Metered;10,8;;;0,08;10,8
1.8.2022 02:00;0,10;Metered;10,3;;;0,10;10,3
1.8.2022 03:00;0,10;Metered;10,0;;;0,10;10,0
1.8.2022 04:00;0,06;Metered;9,0;;;0,06;9,0
1.8.2022 05:00;0,09;Metered;9,0;;;0,09;9,0
1.8.2022 06:00;0,09;Metered;9,9;;;0,09;9,9
1.8.2022 07:00;0,08;Metered;11,0;;;0,08;11,0
1.8.2022 08:00;0,10;Metered;12,7;;;0,10;12,7
1.8.2022 09:00;0,12;Metered;17,0;;;0,12;17,0
1.8.2022 10:00;0,20;Metered;19,5;;;0,20;19,5
1.8.2022 11:00;0,15;Metered;21,0;;;0,15;21,0
1.8.2022 12:00;1,04;Metered;22,4;;;1,04;22,4
1.8.2022 13:00;0,15;Metered;23,5;;;0,15;23,5
1.8.2022 14:00;0,16;Metered;23,8;;;0,16;23,8
1.8.2022 15:00;0,17;Metered;23,8;;;0,17;23,8
1.8.2022 16:00;0,53;Metered;24,5;;;0,53;24,5
1.8.2022 17:00;0,67;Metered;23,8;;;0,67;23,8
1.8.2022 18:00;0,11;Metered;23,3;;;0,11;23,3
1.8.2022 19:00;0,18;Metered;17,7;;;0,18;17,7
1.8.2022 20:00;0,37;Metered;17,2;;;0,37;17,2
1.8.2022 21:00;0,44;Metered;16,0;;;0,44;16,0
1.8.2022 22:00;0,18;Metered;15,3;;;0,18;15,3
1.8.2022 23:00;0,08;Metered;15,1;;;0,08;15,1
2.8.2022 00:00;0,53;Metered;14,6;;;0,53;14,6
2.8.2022 01:00;0,74;Metered;14,3;;;0,74;14,3
2.8.2022 02:00;0,10;Metered;13,1;;;0,10;13,1
2.8.2022 03:00;0,10;Metered;11,7;;;0,10;11,7
2.8.2022 04:00;0,09;Metered;11,6;;;0,09;11,6
2.8.2022 05:00;0,10;Metered;12,3;;;0,10;12,3
2.8.2022 06:00;0,11;Metered;13,5;;;0,11;13,5
2.8.2022 07:00;0,07;Metered;13,9;;;0,07;13,9
2.8.2022 08:00;0,09;Metered;16,5;;;0,09;16,5
2.8.2022 09:00;0,10;Metered;17,1;;;0,10;17,1
2.8.2022 10:00;0,12;Metered;14,8;;;0,12;14,8
2.8.2022 11:00;0,10;Metered;14,6;;;0,10;14,6
2.8.2022 12:00;0,88;Metered;14,3;;;0,88;14,3
2.8.2022 13:00;0,71;Metered;16,5;;;0,71;16,5
2.8.2022 14:00;0,15;Metered;19,3;;;0,15;19,3
2.8.2022 15:00;0,14;Metered;19,7;;;0,14;19,7
2.8.2022 16:00;0,62;Metered;18,9;;;0,62;18,9
2.8.2022 17:00;0,22;Metered;17,2;;;0,22;17,2
2.8.2022 18:00;0,20;Metered;16,5;;;0,20;16,5
2.8.2022 19:00;0,35;Metered;16,8;;;0,35;16,8
2.8.2022 20:00;0,42;Metered;15,9;;;0,42;15,9
2.8.2022 21:00;0,25;Metered;15,0;;;0,25;15,0
2.8.2022 22:00;0,23;Metered;14,6;;;0,23;14,6
2.8.2022 23:00;0,24;Metered;14,0;;;0,24;14,0
3.8.2022 00:00;0,83;Metered;13,9;;;0,83;13,9
3.8.2022 01:00;0,49;Metered;13,6;;;0,49;13,6
3.8.2022 02:00;0,08;Metered;12,0;;;0,08;12,0
3.8.2022 03:00;0,08;Metered;11,7;;;0,08;11,7
3.8.2022 04:00;0,09;Metered;11,3;;;0,09;11,3
3.8.2022 05:00;0,10;Metered;11,0;;;0,10;11,0
3.8.2022 06:00;0,10;Metered;12,4;;;0,10;12,4
3.8.2022 07:00;0,06;Metered;12,7;;;0,06;12,7
3.8.2022 08:00;0,08;Metered;13,0;;;0,08;13,0
3.8.2022 09:00;0,53;Metered;13,4;;;0,53;13,4
3.8.2022 10:00;0,08;Metered;13,5;;;0,08;13,5
3.8.2022 11:00;0,09;Metered;13,9;;;0,09;13,9
3.8.2022 12:00;0,38;Metered;13,3;;;0,38;13,3
3.8.2022 13:00;0,14;Metered;13,5;;;0,14;13,5
3.8.2022 14:00;0,88;Metered;14,6;;;0,88;14,6
3.8.2022 15:00;0,21;Metered;16,2;;;0,21;16,2
3.8.2022 16:00;0,76;Metered;16,4;;;0,76;16,4
3.8.2022 17:00;0,92;Metered;15,9;;;0,92;15,9
3.8.2022 18:00;0,16;Metered;16,6;;;0,16;16,6
3.8.2022 19:00;0,17;Metered;16,2;;;0,17;16,2
3.8.2022 20:00;0,19;Metered;16,1;;;0,19;16,1
3.8.2022 21:00;0,26;Metered;16,0;;;0,26;16,0
3.8.2022 22:00;0,11;Metered;15,7;;;0,11;15,7
3.8.2022 23:00;0,09;Metered;15,4;;;0,09;15,4
4.8.2022 00:00;1,01;Metered;15,1;;;1,01;15,1
4.8.2022 01:00;0,23;Metered;15,0;;;0,23;15,0
4.8.2022 02:00;0,10;Metered;15,4;;;0,10;15,4
4.8.2022 03:00;0,10;Metered;15,5;;;0,10;15,5
4.8.2022 04:00;0,06;Metered;15,5;;;0,06;15,5
